StationNumber,Temperature,Latitude,Longitude,State
724839,77.2,38.696,-121.59,CA
725170,70.4,40.65,-75.448,PA
725114,67.7,39.917,-76.867,PA
725114,67.7,39.918,-76.874,PA
725910,84.1,40.152,-122.254,CA
724120,65.3,37.784,-81.123,WV
726886,59.9,44.843,-117.809,OR
722403,85.1,29.56,-91.533,LA
722403,85.1,29.562,-91.526,LA
725205,68.7,40.35,-79.917,PA
725205,68.7,40.355,-79.922,PA
721011,62.5,47.967,-100.581,ND
721017,59.8,48.12,-101.96,ND
747360,68.8,36.017,-102.55,TX
725267,62.9,41.378,-79.86,PA
725267,62.9,41.383,-79.867,PA
725037,70.8,41.067,-73.708,NY
725850,69.7,37.654,-122.115,CA
994400,73.1,38.9,-76.44,
720198,63.4,46.417,-86.65,MI
720198,63.4,46.417,-86.65,MI
723174,75.4,36.05,-79.467,NC
723174,75.4,36.047,-79.477,NC
722783,87.1,33.467,-111.733,AZ
722783,87.1,33.467,-111.733,AZ
726145,66.8,44.204,-72.562,VT
724880,68.7,39.484,-119.771,NV
724756,48.5,37.7,-112.145,UT
724756,48.5,37.706,-112.146,UT
722869,70.7,33.95,-117.433,CA
722869,70.7,33.952,-117.439,CA
722340,85.8,32.335,-88.744,MS
722200,83.9,29.733,-85.033,FL
722200,83.9,29.733,-85.033,FL
722748,83.7,32.95,-111.767,AZ
722748,83.7,32.95,-111.767,AZ
911975,81.4,19.733,-156.033,HI
911975,81.4,19.736,-156.049,HI
703610,55.5,59.512,-139.671,AK
702615,64.5,64.833,-147.617,AK
702615,64.5,64.838,-147.614,AK
724286,67.4,39.944,-81.892,OH
725864,57.0,44.889,-116.102,ID
722210,84.3,30.483,-86.517,FL
722210,84.3,30.483,-86.517,FL
997264,62.1,43.46,-76.51,
725636,58.7,42.833,-103.1,NE
725636,58.7,42.837,-103.098,NE
722670,81.6,33.666,-101.823,TX
994081,57.2,58.92,-151.95,
725118,70.2,40.217,-76.85,PA
725118,70.2,40.217,-76.851,PA
725650,52.9,39.833,-104.658,CO
701740,65.2,66.917,-151.515,AK
997341,69.7,43.23,-86.33,MI
726837,69.1,44.017,-117.017,OR
726837,69.1,44.021,-117.013,OR
725690,54.5,42.898,-106.474,WY
725140,66.6,41.243,-76.922,PA
727670,62.1,48.174,-103.637,ND
724075,69.5,39.366,-75.078,NJ
994230,78.8,32.68,-79.89,
745966,72.0,39.0,-74.9,NJ
745966,72.0,39.008,-74.908,NJ
